game_date,player_name,goal_min,penalty,own_goal
1982-01-23,John Kerr,,,0
1982-01-23,John Williams,,,0
1982-02-06,John Kerr,,,0
1982-02-09,John Bramhall,,,0
1982-02-13,Steve Craven,,,0
1982-02-13,John Kerr,,,0
1982-02-15,John Bramhall,,,0
1982-02-23,John Kerr,,,0
1982-03-02,Steve Craven,,,0
1982-03-02,John Kerr,,,0
1982-03-06,John Kerr,,,0
1982-03-16,John Kerr,,,0
1982-03-20,John Williams,,,0
1982-03-27,John Kerr,,,0
1982-04-03,Ian Griffiths,,,0
1982-04-10,John Kerr,,,0
1982-04-10,Steve Craven,,,0
1982-04-10,David Burgess,,,0
1982-04-12,Steve Craven,,,0
1982-04-24,John Williams,,,0
1982-04-30,Steve Craven,,,0
1982-04-30,Mark Ferguson,,,0
1982-05-04,Owen Brown,,,0
1982-05-04,Bobby Hutchinson,,,0
1982-05-08,Brian Morley,,,0
1982-05-15,Steve Craven,,,0
1982-08-31,Bobby Hutchinson,,,0
1982-09-04,John Kerr,,,0
1982-09-04,Bryan Hamilton,,,0
1982-09-06,Bobby Hutchinson,,,0
1982-09-06,Neville Powell,,,0
1982-09-06,Bryan Hamilton,,,0
1982-09-11,Bryan Hamilton,,,0
1982-09-18,Ian Griffiths,,,0
1982-10-06,Owen Brown,,,0
1982-10-16,Bryan Hamilton,,,0
1982-10-18,Owen Brown,,,0
1982-10-18,Bobby Hutchinson,,,0
1982-10-23,Owen Brown,,,0
1982-10-27,John Aspinall,,,0
1982-11-02,John Kerr,,,0
1982-11-02,Owen Brown,,,0
1982-11-13,John Kerr,,,0
1982-11-13,Steve Mungall,,,0
1982-11-20,John Kerr,,,0
1982-11-20,Owen Brown,,,0
1982-11-27,John Aspinall,,,0
1982-11-27,Mark Ferguson,,,0
1982-12-04,OG,,,1
1982-12-11,Owen Brown,,,0
1982-12-14,John Aspinall,,,0
1982-12-14,Ian Griffiths,,,0
1982-12-17,Mark Ferguson,,,0
1982-12-27,Ian Griffiths,,,0
1982-12-27,Neville Powell,,,0
1982-12-28,Owen Brown,,,0
1983-01-01,John Aspinall,,,0
1983-01-03,Mark Ferguson,,,0
1983-01-03,John Kerr,,,0
1983-01-21,Mark Ferguson,,,0
1983-01-21,Owen Brown,,,0
1983-01-25,Ian Griffiths,,,0
1983-01-29,John Aspinall,,,0
1983-01-29,John Kerr,,,0
1983-01-29,Gavin Oliver,,,0
1983-02-05,John Kerr,,,0
1983-02-19,Owen Brown,,,0
1983-02-19,Barry Wellings,,,0
1983-02-28,Barry Wellings,,,0
1983-02-28,John Aspinall,,,0
1983-03-12,Mark Ferguson,,,0
1983-03-18,Owen Brown,,,0
1983-03-18,Mark Ferguson,,,0
1983-03-25,John Aspinall,,,0
1983-03-25,Ian Griffiths,,,0
1983-03-25,Owen Brown,,,0
1983-04-02,Owen Brown,,,0
1983-04-16,John Kerr,,,0
1983-04-23,John Kerr,,,0
1983-05-07,Owen Brown,,,0
1983-05-13,Barry Wellings,,,0
1983-08-27,John Aspinall,,,0
1983-09-03,Mark Palios,,,0
1983-09-10,Mark Hilditch,,,0
1983-09-10,John Aspinall,,,0
1983-09-26,Mark Ferguson,,,0
1983-09-26,Gary Williams,,,0
1983-10-01,John Aspinall,,,0
1983-10-08,Owen Brown,,,0
1983-10-14,OG,,,1
1983-10-14,Gary Williams,,,0
1983-10-17,Mark Ferguson,,,0
1983-10-17,OG,,,1
1983-10-29,Mark Hilditch,,,0
1983-11-04,Dave Philpotts,,,0
1983-11-04,Gary Williams,,,0
1983-11-12,Mark Ferguson,,,0
1983-11-12,John Aspinall,,,0
1983-11-19,Neville Powell,,,0
1983-11-19,John Aspinall,,,0
1983-11-22,Mark Allen,,,0
1983-11-26,John Aspinall,,,0
1983-11-26,Ray Mathias,,,0
1983-12-03,Mark Ferguson,,,0
1983-12-03,John Williams,,,0
1983-12-03,Mark Palios,,,0
1983-12-16,Mark Hilditch,,,0
1983-12-26,OG,,,1
1983-12-26,John Aspinall,,,0
1983-12-27,Dave Philpotts,,,0
1983-12-30,John Aspinall,,,0
1984-01-07,Mark Hilditch,,,0
1984-01-07,John Aspinall,,,0
1984-01-30,Dave Philpotts,,,0
1984-02-11,Dave Philpotts,,,0
1984-02-18,John Aspinall,,,0
1984-02-20,Bobby Hutchinson,,,0
1984-02-20,Mark Hilditch,,,0
1984-03-03,OG,,,1
1984-03-05,Bobby Hutchinson,,,0
1984-03-05,John Aspinall,,,0
1984-03-05,Mark Palios,,,0
1984-03-10,Neville Powell,,,0
1984-03-10,Mark Hilditch,,,0
1984-03-10,John Aspinall,,,0
1984-03-12,Mark Hilditch,,,0
1984-03-12,Ronnie Goodlass,,,0
1984-03-17,Mark Hilditch,,,0
1984-03-17,Bobby Hutchinson,,,0
1984-03-24,Bobby Hutchinson,,,0
1984-03-30,John Aspinall,,,0
1984-04-07,Mark Palios,,,0
1984-04-17,Mark Hilditch,,,0
1984-04-17,Dave Philpotts,,,0
1984-04-21,Mark Hilditch,,,0
1984-05-05,Ray Woods,,,0
1984-05-05,Dave Philpotts,,,0
1984-05-12,Ray Woods,,,0
1984-05-18,Bobby Hutchinson,,,0
1984-05-21,Dave Philpotts,,,0
1984-08-28,John Clayton,,,0
1984-08-28,Colin Clarke,,,0
1984-09-01,Colin Clarke,,,0
1984-09-01,John Aspinall,,,0
1984-09-04,Doug Anderson,,,0
1984-09-04,John Clayton,,,0
1984-09-07,John Clayton,,,0
1984-09-17,John Clayton,,,0
1984-09-22,Gary Williams,,,0
1984-09-29,Colin Clarke,,,0
1984-09-29,John Clayton,,,0
1984-10-03,John Williams,,,0
1984-10-03,Colin Clarke,,,0
1984-10-03,John Clayton,,,0
1984-10-06,John Clayton,,,0
1984-10-20,Colin Clarke,,,0
1984-10-23,John Clayton,,,0
1984-10-23,Doug Anderson,,,0
1984-10-27,John Clayton,,,0
1984-10-27,Colin Clarke,,,0
1984-10-27,Steve Edwards,,,0
1984-11-06,Colin Clarke,,,0
1984-11-06,John Clayton,,,0
1984-11-10,John Clayton,,,0
1984-11-10,Colin Clarke,,,0
1984-11-17,Tan McMullen,,,0
1984-11-20,Colin Clarke,,,0
1984-11-20,Steve Edwards,,,0
1984-11-20,John Clayton,,,0
1984-11-20,Doug Anderson,,,0
1984-11-23,John Clayton,,,0
1984-12-01,Gary Williams,,,0
1984-12-01,John Williams,,,0
1984-12-01,Colin Clarke,,,0
1984-12-15,Steve Edwards,,,0
1984-12-15,Colin Clarke,,,0
1984-12-21,John Clayton,,,0
1984-12-21,Billy Rodaway,,,0
1984-12-26,Robert Kelly,,,0
1985-01-01,John Clayton,,,0
1985-01-01,Robert Kelly,,,0
1985-01-05,Gary Williams,,,0
1985-01-05,Colin Clarke,,,0
1985-01-05,John Clayton,,,0
1985-01-23,John Aspinall,,,0
1985-01-26,John Clayton,,,0
1985-01-29,Mark Palios,,,0
1985-01-29,Colin Clarke,,,0
1985-01-29,Gary Williams,,,0
1985-01-29,John Clayton,,,0
1985-02-02,Colin Clarke,,,0
1985-02-12,Mark Palios,,,0
1985-02-26,Steve Edwards,,,0
1985-02-26,John Clayton,,,0
1985-02-26,Mark Hilditch,,,0
1985-03-02,Mark Ferguson,,,0
1985-03-05,John Aspinall,,,0
1985-03-05,John Clayton,,,0
1985-03-16,Mark Palios,,,0
1985-03-16,John Williams,,,0
1985-03-16,Colin Clarke,,,0
1985-03-19,Colin Clarke,,,0
1985-03-19,Doug Anderson,,,0
1985-03-23,Colin Clarke,,,0
1985-03-23,John Clayton,,,0
1985-03-29,Colin Clarke,,,0
1985-04-01,Colin Clarke,,,0
1985-04-01,John Clayton,,,0
1985-04-01,Gary Williams,,,0
1985-04-06,Gary Williams,,,0
1985-04-06,Doug Anderson,,,0
1985-04-06,John Clayton,,,0
1985-04-09,John Clayton,,,0
1985-04-09,John Aspinall,,,0
1985-04-11,Colin Clarke,,,0
1985-04-16,Gary Williams,,,0
1985-04-26,John Aspinall,,,0
1985-04-26,Colin Clarke,,,0
1985-04-29,John Clayton,,,0
1985-05-04,Mark Palios,,,0
1985-05-04,John Aspinall,,,0
1985-05-06,Colin Clarke,,,0
1985-05-06,John Clayton,,,0
1985-05-11,John Williams,,,0
1985-08-17,Frank Worthington,,,0
1985-08-23,John Clayton,,,0
1985-08-23,Frank Worthington,,,0
1985-08-26,John Clayton,,,0
1985-08-26,Doug Anderson,,,0
1985-08-28,Frank Worthington,,,0
1985-08-31,Doug Anderson,,,0
1985-08-31,Frank Worthington,,,0
1985-09-06,OG,,,1
1985-09-14,Ian Muir,,,0
1985-09-14,Frank Worthington,,,0
1985-09-14,Nick Sinclair,,,0
1985-09-17,Frank Worthington,,,0
1985-09-21,Frank Worthington,,,0
1985-09-21,Ian Muir,,,0
1985-10-04,Frank Worthington,,,0
1985-10-04,Johnny Morrissey,,,0
1985-10-12,Johnny Morrissey,,,0
1985-10-18,Doug Anderson,,,0
1985-10-18,Ian Muir,,,0
1985-10-22,Billy Rodaway,,,0
1985-10-26,Ian Muir,,,0
1985-10-26,Billy Rodaway,,,0
1985-10-29,Frank Worthington,,,0
1985-10-29,Ian Muir,,,0
1985-10-29,Johnny Morrissey,,,0
1985-11-02,Dave Miller,,,0
1985-11-05,Frank Worthington,,,0
1985-11-05,Billy Rodaway,,,0
1985-11-09,Ian Muir,,,0
1985-11-09,Doug Anderson,,,0
1985-11-16,Billy Rodaway,,,0
1985-11-16,Frank Worthington,,,0
1985-11-19,Ian Muir,,,0
1985-11-29,Gary Williams,,,0
1985-11-29,Billy Ashcroft,,,0
1985-12-07,Johnny Morrissey,,,0
1985-12-10,Doug Anderson,,,0
1985-12-14,Billy Ashcroft,,,0
1985-12-14,Johnny Morrissey,,,0
1985-12-14,Doug Anderson,,,0
1985-12-14,Gary Williams,,,0
1985-12-20,Frank Worthington,,,0
1985-12-20,Liam Robinson,,,0
1985-12-26,Gary Williams,,,0
1985-12-26,Doug Anderson,,,0
1986-01-04,Liam Robinson,,,0
1986-01-04,Steve Edwards,,,0
1986-01-20,Johnny Morrissey,,,0
1986-01-20,Doug Anderson,,,0
1986-01-24,Steve Mungall,,,0
1986-01-24,Mark Hilditch,,,0
1986-01-31,Doug Anderson,,,0
1986-02-15,Ian Muir,,,0
1986-02-26,Dave Miller,,,0
1986-02-26,Gary Williams,,,0
1986-03-05,Doug Anderson,,,0
1986-03-07,Ian Muir,,,0
1986-03-11,Mark Hughes,,,0
1986-03-18,Ian Muir,,,0
1986-03-22,Billy Rodaway,,,0
1986-03-25,Frank Worthington,,,0
1986-03-25,Ian Muir,,,0
1986-03-31,Ian Muir,,,0
1986-04-04,Mark Hilditch,,,0
1986-04-12,Frank Worthington,,,0
1986-04-15,Frank Worthington,,,0
1986-04-18,Doug Anderson,,,0
1986-04-18,Steve Edwards,,,0
1986-04-18,Johnny Morrissey,,,0
1986-04-25,Gary Williams,,,0
1986-05-02,Mark Hilditch,,,0
1986-08-23,Ian Muir,,,0
1986-08-26,Frank Worthington,,,0
1986-08-29,Ian Muir,,,0
1986-08-29,Frank Worthington,,,0
1986-09-02,Steve Vickers,,,0
1986-09-02,Steve Mungall,,,0
1986-09-05,Ian Muir,,,0
1986-09-05,Mark Hughes,,,0
1986-09-05,Doug Anderson,,,0
1986-09-13,Johnny Morrissey,,,0
1986-09-20,Johnny Morrissey,,,0
1986-09-27,Johnny Morrissey,50.0,0.0,0
1986-09-27,Gary Williams,54.0,0.0,0
1986-09-30,Ian Muir,,,0
1986-10-03,Ian Muir,,,0
1986-10-11,Steve Vickers,44.0,0.0,0
1986-10-21,Ronnie Moore,,,0
1986-10-24,Ian Muir,,,0
1986-11-01,Ian Muir,,,0
1986-11-05,Johnny Morrissey,,,0
1986-11-08,Adrian Thorpe,,,0
1986-11-15,Ian Muir,,,0
1986-11-22,Adrian Thorpe,,,0
1986-11-22,Ian Muir,,,0
1986-11-25,Steve Vickers,,,0
1986-11-29,Ian Muir,,,0
1986-11-29,Graham Bell,,,0
1986-12-26,Ronnie Moore,,,0
1987-01-01,Ronnie Moore,,,0
1987-01-01,Ian Muir,,,0
1987-01-03,Ian Muir,,,0
1987-01-10,Frank Worthington,,,0
1987-01-23,Frank Worthington,,,0
1987-02-03,Ian Muir,,,0
1987-02-06,Ian Muir,,,0
1987-02-14,Johnny Morrissey,14.0,0.0,0
1987-02-21,Ian Muir,,,0
1987-02-24,Steve Vickers,,,0
1987-02-24,Ian Muir,,,0
1987-02-28,Ian Muir,,,0
1987-02-28,Graham Bell,,,0
1987-03-03,Doug Anderson,,,0
1987-03-03,Johnny Morrissey,,,0
1987-03-13,Ian Muir,,,0
1987-03-13,Graham Bell,,,0
1987-03-13,Ronnie Moore,,,0
1987-03-28,Neil Horwood,,,0
1987-03-28,Graham Bell,,,0
1987-04-11,Gary Williams,,,0
1987-04-20,Ronnie Moore,,,0
1987-04-24,Steve Bullock,,,0
1987-05-01,Chris Camden,,,0
1987-05-04,Ian Muir,,,0
1987-05-08,Gary Williams,,,0
1987-08-18,Steve Mungall,10.0,0.0,0
1987-08-25,Andy Thorpe,,,0
1987-08-28,Ian Muir,,,0
1987-08-28,Kenny McKenna,,,0
1987-08-31,OG,,,1
1987-08-31,Mark McCarrick,,,0
1987-09-18,Kenny McKenna,,,0
1987-10-09,Johnny Morrissey,,,0
1987-10-09,Ian Muir,,,0
1987-10-09,Steve Vickers,,,0
1987-10-09,Jimmy Harvey,,,0
1987-10-20,John Aspinall,,,0
1987-10-24,Ian Muir,,,0
1987-10-24,Johnny Morrissey,,,0
1987-10-27,Ronnie Moore,,,0
1987-11-06,Dave Martindale,,,0
1987-11-14,Ian Muir,,,0
1987-11-14,Dave Martindale,,,0
1987-11-16,Ian Muir,,,0
1987-11-21,Dave Martindale,,,0
1987-11-21,OG,,,1
1987-11-27,Eddie Murray,,,0
1987-11-27,Ian Muir,,,0
1987-11-27,Jim Steel,,,0
1987-12-12,Kenny McKenna,,,0
1987-12-15,Jimmy Harvey,,,0
1987-12-15,Jim Steel,,,0
1987-12-28,Dave Martindale,,,0
1987-12-28,Ian Muir,,,0
1987-12-28,Johnny Morrissey,,,0
1988-01-01,Mark McCarrick,,,0
1988-01-01,Jim Steel,,,0
1988-01-01,Ian Muir,,,0
1988-01-02,Dave Martindale,,,0
1988-01-09,Ian Muir,,,0
1988-01-15,Ian Muir,,,0
1988-01-15,Johnny Morrissey,,,0
1988-01-30,Ian Muir,,,0
1988-02-06,Ian Muir,,,0
1988-02-13,Ian Muir,,,0
1988-02-20,Ian Muir,,,0
1988-02-26,Jimmy Harvey,,,0
1988-02-26,OG,,,1
1988-03-04,Jim Steel,,,0
1988-03-04,Ian Muir,,,0
1988-03-04,Mark McCarrick,,,0
1988-03-19,Ian Muir,,,0
1988-03-25,Ian Muir,,,0
1988-03-25,Jim Steel,,,0
1988-03-25,Mark McCarrick,,,0
1988-04-04,Ian Muir,,,0
1988-04-04,Jim Steel,,,0
1988-04-09,Mark McCarrick,,,0
1988-04-09,Ian Muir,,,0
1988-04-22,Ian Muir,,,0
1988-04-25,Ian Muir,,,0
1988-04-30,Eddie Bishop,,,0
1988-04-30,Ian Muir,,,0
1988-05-02,Dave Higgins,,,0
1988-05-02,Jim Steel,,,0
1988-08-29,Ian Muir,23.0,0.0,0
1988-09-05,Ian Muir,79.0,0.0,0
1988-09-10,Jim Steel,,,0
1988-09-16,Ian Muir,,,0
1988-09-19,Eddie Bishop,,,0
1988-09-23,Dave Higgins,,,0
1988-09-23,Ian Muir,,,0
1988-09-30,Ian Muir,,,0
1988-09-30,Jim Steel,,,0
1988-10-11,Mark Hughes,,,0
1988-10-22,Jimmy Harvey,54.0,0.0,0
1988-10-22,Eddie Bishop,70.0,0.0,0
1988-10-22,Jimmy Harvey,75.0,0.0,0
1988-10-24,Ian Muir,73.0,0.0,0
1988-10-29,Jim Steel,,,0
1988-10-29,Ian Muir,,,0
1988-11-01,Eddie Bishop,,,0
1988-11-04,Eddie Bishop,,,0
1988-11-04,Johnny Morrissey,,,0
1988-11-07,Ian Muir,,,0
1988-11-12,Eddie Bishop,32.0,0.0,0
1988-11-19,OG,,,1
1988-11-22,Ian Muir,,,0
1988-11-25,Ian Muir,,,0
1988-12-02,Mark McCarrick,,,0
1988-12-02,Johnny Morrissey,,,0
1988-12-05,Steve Mungall,,,0
1988-12-05,Jim Steel,,,0
1988-12-10,Jim Steel,,,0
1988-12-10,Ian Muir,,,0
1988-12-13,Ian Muir,14.0,1.0,0
1988-12-16,Ian Muir,,,0
1988-12-31,OG,,,1
1989-01-02,Dave Martindale,,,0
1989-01-02,Jim Steel,,,0
1989-01-07,Steve Vickers,,,0
1989-01-11,Ian Muir,,,0
1989-01-13,Steve Vickers,,,0
1989-01-13,Mark McCarrick,,,0
1989-01-13,Jimmy Harvey,,,0
1989-01-21,Eddie Bishop,,,0
1989-01-28,Johnny Morrissey,,,0
1989-02-04,Chris Malkin,,,0
1989-02-10,Steve Vickers,,,0
1989-02-10,Eddie Bishop,,,0
1989-02-18,Ian Muir,31.0,0.0,0
1989-03-01,Ian Muir,,,0
1989-03-03,Jim Steel,,,0
1989-03-03,Ian Muir,,,0
1989-03-11,Chris Malkin,,,0
1989-03-13,Chris Malkin,41.0,0.0,0
1989-03-13,OG,55.0,0.0,1
1989-03-13,Chris Malkin,64.0,0.0,0
1989-03-20,Ian Muir,,,0
1989-03-25,Eddie Bishop,,,0
1989-03-27,Jimmy Harvey,,,0
1989-03-27,Steve Mungall,,,0
1989-03-27,Jim Steel,,,0
1989-04-01,Tony Thomas,,,0
1989-04-01,Steve Vickers,,,0
1989-04-05,Tony Thomas,,,0
1989-04-07,Ian Muir,,,0
1989-04-07,Johnny Morrissey,,,0
1989-04-15,Ian Muir,,,0
1989-04-15,Jim Steel,,,0
1989-04-28,Ian Muir,,,0
1989-05-01,Ian Muir,,,0
1989-05-09,Mark Hughes,,,0
1989-05-09,Mark McCarrick,,,0
1989-05-09,Ian Muir,,,0
1989-05-13,Ian Muir,,,0
1989-08-19,Eddie Bishop,,,0
1989-08-19,Chris Malkin,,,0
1989-08-22,Chris Malkin,,,0
1989-08-22,Eddie Bishop,,,0
1989-08-22,Ian Muir,,,0
1989-08-26,Mark McCarrick,,,0
1989-08-26,Jimmy Harvey,,,0
1989-08-26,Johnny Morrissey,,,0
1989-08-29,Ian Muir,,,0
1989-08-29,Chris Malkin,,,0
1989-09-09,Chris Malkin,,,0
1989-09-09,David Fairclough,,,0
1989-09-16,Ian Muir,,,0
1989-09-19,Ian Muir,,,0
1989-09-22,Chris Malkin,,,0
1989-09-22,Johnny Morrissey,,,0
1989-09-22,Dave Higgins,,,0
1989-09-22,Ian Muir,,,0
1989-09-26,Mark Hughes,,,0
1989-09-26,Ian Muir,,,0
1989-09-29,Eddie Bishop,,,0
1989-09-29,Ian Muir,,,0
1989-09-29,Johnny Morrissey,,,0
1989-09-29,Chris Malkin,,,0
1989-10-03,Chris Malkin,,,0
1989-10-06,Ian Muir,,,0
1989-10-06,Chris Malkin,,,0
1989-10-16,Ian Muir,,,0
1989-10-23,Jim Steel,,,0
1989-10-23,Eddie Bishop,,,0
1989-10-23,Mark McCarrick,,,0
1989-10-27,Ian Muir,,,0
1989-10-31,Mark Hughes,,,0
1989-11-04,Jimmy Harvey,,,0
1989-11-04,Ian Muir,,,0
1989-11-04,Jim Steel,,,0
1989-11-07,Ian Muir,,,0
1989-11-10,Eddie Bishop,,,0
1989-11-10,Mark McCarrick,,,0
1989-11-22,Jim Steel,,,0
1989-11-22,Steve Vickers,,,0
1989-11-25,Dave Martindale,,,0
1989-11-25,OG,,,1
1989-11-25,Steve Vickers,,,0
1989-12-02,Dave Martindale,,,0
1989-12-02,Chris Malkin,,,0
1989-12-12,Ian Muir,,,0
1989-12-26,Jim Steel,,,0
1989-12-26,Jimmy Harvey,,,0
1990-01-06,Ian Muir,,,0
1990-01-09,Chris Malkin,,,0
1990-01-09,Mark McCarrick,,,0
1990-01-19,Johnny Morrissey,,,0
1990-02-06,Neil McNab,47.0,0.0,0
1990-02-06,Ian Muir,49.0,0.0,0
1990-02-06,Johnny Morrissey,,,0
1990-02-09,Neil McNab,28.0,0.0,0
1990-02-09,Jim Steel,63.0,0.0,0
1990-02-09,Chris Malkin,70.0,0.0,0
1990-02-09,Mark Hughes,77.0,0.0,0
1990-02-09,Ian Muir,81.0,0.0,0
1990-02-12,Jim Steel,,,0
1990-02-12,Jimmy Harvey,,,0
1990-02-12,Ian Muir,,,0
1990-02-17,Ian Muir,67.0,1.0,0
1990-02-17,Chris Malkin,77.0,0.0,0
1990-02-20,Ian Muir,,,0
1990-02-20,Jim Steel,,,0
1990-02-23,Steve Vickers,,,0
1990-02-23,Mark McCarrick,,,0
1990-02-23,Chris Malkin,,,0
1990-03-03,Eddie Bishop,,,0
1990-03-03,Ian Muir,,,0
1990-03-03,Mark Hughes,,,0
1990-03-06,Eddie Bishop,,,0
1990-03-06,Mark McCarrick,,,0
1990-03-06,Ian Muir,,,0
1990-03-09,Ian Muir,,,0
1990-03-09,Tony Thomas,,,0
1990-03-12,Ian Muir,,,0
1990-03-12,Chris Malkin,,,0
1990-03-17,Chris Malkin,,,0
1990-03-19,Chris Malkin,,,0
1990-03-30,Tony Thomas,,,0
1990-03-30,Jimmy Harvey,,,0
1990-03-30,Chris Malkin,,,0
1990-04-03,Ian Muir,,,0
1990-04-06,Jim Steel,,,0
1990-04-06,Ian Muir,,,0
1990-04-09,Jimmy Harvey,,,0
1990-04-09,Steve Vickers,,,0
1990-04-09,OG,,,1
1990-04-14,Ian Muir,,,0
1990-04-16,Steve Mungall,47.0,0.0,0
1990-04-16,Ian Muir,65.0,0.0,0
1990-04-20,Chris Malkin,69.0,0.0,0
1990-04-20,Ian Muir,90.0,1.0,0
1990-04-23,Ian Muir,10.0,0.0,0
1990-04-28,Chris Malkin,,,0
1990-05-05,Ian Muir,12.0,0.0,0
1990-05-05,Steve Mungall,61.0,0.0,0
1990-05-16,Chris Malkin,,,0
1990-05-16,Ian Muir,,,0
1990-05-20,Jim Steel,,,0
1990-05-20,Ian Muir,,,0
1990-08-25,Ian Muir,,,0
1990-08-28,Steve Vickers,,,0
1990-08-31,Ian Muir,20.0,1.0,0
1990-09-03,Jim Steel,,,0
1990-09-08,Ian Muir,,,0
1990-09-08,Johnny Morrissey,,,0
1990-09-08,Jim Steel,,,0
1990-09-14,Jimmy Harvey,,,0
1990-09-17,Mark Hughes,,,0
1990-09-17,Ian Muir,,,0
1990-09-21,Neil McNab,,,0
1990-09-21,Ian Muir,,,0
1990-09-28,Johnny Morrissey,,,0
1990-10-01,Neil McNab,,,0
1990-10-06,Mark Hughes,,,0
1990-10-22,Chris Malkin,,,0
1990-10-22,Jim Steel,,,0
1990-10-22,Eddie Bishop,,,0
1990-10-22,Mark McCarrick,,,0
1990-10-26,Chris Malkin,,,0
1990-10-26,Mark McCarrick,,,0
1990-11-10,Jim Steel,,,0
1990-11-17,Johnny Morrissey,,,0
1990-11-17,Jim Steel,,,0
1990-11-24,Jimmy Harvey,,,0
1990-11-24,Dave Higgins,,,0
1990-11-27,Jim Steel,,,0
1990-11-27,Ian Muir,,,0
1990-11-27,Johnny Morrissey,,,0
1990-12-01,Jimmy Harvey,,,0
1990-12-08,Steve Vickers,,,0
1990-12-08,Kenny Irons,,,0
1990-12-21,Kenny Irons,,,0
1990-12-26,Jim Steel,,,0
1990-12-29,Dave Higgins,87.0,0.0,0
1991-01-01,Ian Muir,,,0
1991-01-01,Johnny Morrissey,,,0
1991-01-01,Tony Thomas,,,0
1991-01-05,Kenny Irons,,,0
1991-01-05,Jim Steel,,,0
1991-01-12,Ged Brannan,,,0
1991-01-15,Jim Steel,,,0
1991-01-15,Johnny Morrissey,,,0
1991-01-18,Kenny Irons,,,0
1991-01-18,Ian Muir,,,0
1991-01-29,Tony Thomas,,,0
1991-01-29,Ian Muir,,,0
1991-02-04,Ian Muir,,,0
1991-02-16,OG,,,1
1991-02-19,Ian Muir,,,0
1991-02-19,Jim Steel,,,0
1991-02-23,Kenny Irons,,,0
1991-02-26,Steve Mungall,6.0,0.0,0
1991-03-01,Tony Thomas,,,0
1991-03-05,Ian Muir,31.0,0.0,0
1991-03-05,Jimmy Harvey,34.0,0.0,0
1991-03-05,Ian Muir,67.0,1.0,0
1991-03-05,Ian Muir,85.0,0.0,0
1991-03-12,Ian Muir,88.0,1.0,0
1991-03-15,Johnny Morrissey,,,0
1991-03-15,Ian Muir,,,0
1991-03-18,Shaun Garnett,,,0
1991-03-23,Johnny Morrissey,,,0
1991-03-23,Chris Malkin,,,0
1991-03-26,Tony Thomas,,,0
1991-03-29,Kenny Irons,,,0
1991-03-29,Chris Malkin,,,0
1991-04-05,Johnny Morrissey,,,0
1991-04-20,Johnny Morrissey,,,0
1991-04-27,Jim Steel,,,0
1991-04-27,Johnny Morrissey,,,0
1991-05-04,Steve Cooper,,,0
1991-05-04,Steve Vickers,,,0
1991-05-07,Kenny Irons,,,0
1991-05-07,OG,,,1
1991-05-11,Steve Cooper,,,0
1991-05-19,Steve Cooper,,,0
1991-05-22,Ged Brannan,,,0
1991-05-26,Steve Cooper,,,0
1991-05-26,Jim Steel,,,0
1991-06-01,Chris Malkin,,,0
1991-08-17,John Aldridge,,,0
1991-08-20,John Aldridge,,,0
1991-08-20,Kenny Irons,,,0
1991-08-23,John Aldridge,,,0
1991-08-23,Jim Steel,,,0
1991-08-27,John Aldridge,11.0,0.0,0
1991-08-27,Jim Steel,56.0,0.0,0
1991-08-27,Jim Steel,105.0,0.0,0
1991-08-27,John Aldridge,120.0,0.0,0
1991-08-31,John Aldridge,16.0,0.0,0
1991-08-31,Tony Thomas,76.0,0.0,0
1991-09-03,Chris Malkin,,,0
1991-09-03,Mark Hughes,,,0
1991-09-07,Chris Malkin,18.0,0.0,0
1991-09-07,Tony Thomas,60.0,0.0,0
1991-09-07,Steve Vickers,86.0,0.0,0
1991-09-14,Ged Brannan,,,0
1991-09-14,Kenny Irons,,,0
1991-09-21,John Aldridge,,,0
1991-09-21,Dave Higgins,,,0
1991-09-25,John Aldridge,,,0
1991-10-01,Neil McNab,,,0
1991-10-01,John Aldridge,,,0
1991-10-01,Dave Martindale,,,0
1991-10-01,Jim Steel,,,0
1991-10-04,Jim Steel,50.0,0.0,0
1991-10-08,Chris Malkin,,,0
1991-10-08,Jim Steel,,,0
1991-10-08,John Aldridge,,,0
1991-10-18,John Aldridge,,,0
1991-10-22,John Aldridge,,,0
1991-10-22,Jim Steel,,,0
1991-10-22,Dave Martindale,,,0
1991-10-26,Jim Steel,76.0,0.0,0
1991-10-29,John Aldridge,,,0
1991-11-02,John Aldridge,,,0
1991-11-05,John Aldridge,,,0
1991-11-05,Kenny Irons,,,0
1991-11-08,John Aldridge,,,0
1991-11-16,Kenny Irons,2.0,0.0,0
1991-11-16,John Aldridge,46.0,0.0,0
1991-11-16,John Aldridge,66.0,0.0,0
1991-11-26,John Aldridge,,,0
1991-12-07,Johnny Morrissey,28.0,0.0,0
1991-12-13,Steve Cooper,,,0
1991-12-17,Kenny Irons,,,0
1991-12-17,John Aldridge,,,0
1991-12-26,Kenny Irons,,,0
1991-12-28,John Aldridge,27.0,0.0,0
1992-01-04,Chris Malkin,1.0,0.0,0
1992-01-17,Ian Muir,,,0
1992-01-24,Johnny Morrissey,,,0
1992-02-08,Johnny Morrissey,,,0
1992-02-08,Chris Malkin,,,0
1992-02-08,John Aldridge,,,0
1992-02-11,John Aldridge,,,0
1992-03-06,Jimmy Harvey,,,0
1992-03-06,John Aldridge,,,0
1992-03-11,John Aldridge,,,0
1992-03-11,Johnny Morrissey,,,0
1992-03-14,John Aldridge,16.0,0.0,0
1992-03-14,Kenny Irons,61.0,0.0,0
