type,timeElapsed,addedTime,penalty,ownGoal,displayTime,first,full,abbreviation,last,score,halfTime,fullTime,extraTime,shootout,aggregate,aggregateGoalsAway,team,team_name,date,home_goal,away_goal,home_score,away_score,trfc_score,opp_score
goal,65,0,False,False,65',Connell,Connell Rawlinson,Rawlinson,Rawlinson,2,1,2,,,,,homeTeam,Notts County,2023-08-26T15:00:00+01:00,1,0,2,0,0,2
goal,88,0,False,False,88',Josh,Josh Hawkes,Hawkes,Hawkes,1,0,1,,,,,awayTeam,Tranmere Rovers,2023-08-26T15:00:00+01:00,0,1,2,1,1,1
goal,55,0,False,False,55',Wilfred,Wilfred Ndidi,Ndidi,Ndidi,2,0,2,,,,,awayTeam,Leicester City,2023-08-29T19:45:00+01:00,0,1,0,1,1,1
goal,59,0,False,False,59',Jamie,Jamie Vardy,Vardy,Vardy,2,0,2,,,,,awayTeam,Leicester City,2023-08-29T19:45:00+01:00,0,1,0,2,2,2
goal,56,0,False,False,56',Aaron,Aaron Hayden,Hayden,Hayden,1,0,1,,,,,awayTeam,Wrexham,2023-09-02T12:30:00+01:00,0,1,0,1,1,1
goal,73,0,True,False,73',Jayden,Jayden Stockley,Stockley,Stockley,2,0,2,,,,,homeTeam,Fleetwood Town,2023-09-05T19:00:00+01:00,1,0,1,0,0,1
goal,82,0,False,False,82',Phoenix,Phoenix Patterson,Patterson,Patterson,2,0,2,,,,,homeTeam,Fleetwood Town,2023-09-05T19:00:00+01:00,1,0,2,0,0,2
goal,11,0,False,False,11',Joseph,Joseph Taylor,Taylor,Taylor,2,1,2,,,,,homeTeam,Colchester United,2023-09-09T15:00:00+01:00,1,0,1,0,0,1
goal,87,0,False,False,87',Bradley,Bradley Ihionvien,Ihionvien,Ihionvien,2,1,2,,,,,homeTeam,Colchester United,2023-09-09T15:00:00+01:00,1,0,2,0,0,2
goal,21,0,False,False,21',Charlie,Charlie Jolley,Jolley,Jolley,2,1,2,,,,,awayTeam,Tranmere Rovers,2023-09-16T15:00:00+01:00,0,1,0,1,1,1
goal,61,0,False,False,61',Ronan,Ronan Darcy,Darcy,Darcy,3,0,3,,,,,homeTeam,Crawley Town,2023-09-16T15:00:00+01:00,1,0,1,1,1,1
goal,66,0,False,False,66',Samuel,Samuel Taylor,Taylor,Taylor,2,1,2,,,,,awayTeam,Tranmere Rovers,2023-09-16T15:00:00+01:00,0,1,1,2,2,2
goal,68,0,False,False,68',Nicholas,Nicholas Tsaroulla,Tsaroulla,Tsaroulla,3,0,3,,,,,homeTeam,Crawley Town,2023-09-16T15:00:00+01:00,1,0,2,2,2,2
goal,90,6,False,False,90'+6,Klaidi,Klaidi Lolos,Lolos,Lolos,3,0,3,,,,,homeTeam,Crawley Town,2023-09-16T15:00:00+01:00,1,0,3,2,2,3
goal,14,0,True,False,14',Josh,Josh Hawkes,Hawkes,Hawkes,2,1,2,,,,,homeTeam,Tranmere Rovers,2023-09-23T15:00:00+01:00,1,0,1,0,1,0
goal,49,0,False,False,49',Josh,Josh Hawkes,Hawkes,Hawkes,2,1,2,,,,,homeTeam,Tranmere Rovers,2023-09-23T15:00:00+01:00,1,0,2,0,2,0
goal,4,0,False,False,4',Connor,Connor Jennings,Jennings,Jennings,1,1,1,,,,,awayTeam,Tranmere Rovers,2023-09-30T15:00:00+01:00,0,1,0,1,1,1
goal,21,0,False,False,21',Armani,Armani Little,Little,Little,4,2,4,,,,,homeTeam,AFC Wimbledon,2023-09-30T15:00:00+01:00,1,0,1,1,1,1
goal,32,0,False,False,32',Ali Ibrahim Karim,Ali Al Hamadi,Al Hamadi,Al Hamadi,4,2,4,,,,,homeTeam,AFC Wimbledon,2023-09-30T15:00:00+01:00,1,0,2,1,1,2
goal,62,0,False,False,62',Ali Ibrahim Karim,Ali Al Hamadi,Al Hamadi,Al Hamadi,4,2,4,,,,,homeTeam,AFC Wimbledon,2023-09-30T15:00:00+01:00,1,0,3,1,1,3
goal,88,0,False,False,88',Ali Ibrahim Karim,Ali Al Hamadi,Al Hamadi,Al Hamadi,4,2,4,,,,,homeTeam,AFC Wimbledon,2023-09-30T15:00:00+01:00,1,0,4,1,1,4
goal,24,0,False,False,24',Regan,Regan Hendry,Hendry,Hendry,2,1,2,,,,,homeTeam,Tranmere Rovers,2023-10-03T19:45:00+01:00,1,0,1,0,1,0
goal,55,0,False,False,55',Andy,Andy Cook,Cook,Cook,1,0,1,,,,,awayTeam,Bradford City,2023-10-03T19:45:00+01:00,0,1,1,1,1,1
goal,83,0,False,False,83',Kieron,Kieron Morris,Morris,Morris,2,1,2,,,,,homeTeam,Tranmere Rovers,2023-10-03T19:45:00+01:00,1,0,2,1,2,1
goal,16,0,False,False,16',Kieron,Kieron Morris,Morris,Morris,2,1,2,,,,,homeTeam,Tranmere Rovers,2023-10-07T15:00:00+01:00,1,0,1,0,1,0
goal,27,0,False,False,27',Danny,Danny Rose,Rose,Rose,2,2,2,,,,,awayTeam,Grimsby Town,2023-10-07T15:00:00+01:00,0,1,1,1,1,1
goal,44,0,False,False,44',Rekeil,Rekeil Pyke,Pyke,Pyke,2,2,2,,,,,awayTeam,Grimsby Town,2023-10-07T15:00:00+01:00,0,1,1,2,2,2
goal,61,0,False,False,61',Connor,Connor Jennings,Jennings,Jennings,2,1,2,,,,,homeTeam,Tranmere Rovers,2023-10-07T15:00:00+01:00,1,0,2,2,2,2
goal,9,0,False,False,9',Silko,Silko Thomas,Thomas,Thomas,1,1,1,,,,,awayTeam,Leicester City U21,2023-10-10T19:00:00+01:00,0,1,0,1,1,1
goal,11,0,False,False,11',Mickey,Mickey Demetriou,Demetriou,Demetriou,2,1,2,,,,,homeTeam,Crewe Alexandra,2023-10-14T15:00:00+01:00,1,0,1,0,0,1
goal,52,0,False,False,52',Chris,Chris Long,Long,Long,2,1,2,,,,,homeTeam,Crewe Alexandra,2023-10-14T15:00:00+01:00,1,0,2,0,0,2
goal,27,0,False,False,27',Harrison,Harrison Biggins,Biggins,Biggins,2,1,2,,,,,awayTeam,Doncaster Rovers,2023-10-20T19:45:00+01:00,0,1,0,1,1,1
goal,57,0,False,False,57',Mo,Mo Faal,Faal,Faal,2,1,2,,,,,awayTeam,Doncaster Rovers,2023-10-20T19:45:00+01:00,0,1,0,2,2,2
goal,70,0,False,False,70',Connor,Connor Jennings,Jennings,Jennings,1,0,1,,,,,homeTeam,Tranmere Rovers,2023-10-20T19:45:00+01:00,1,0,1,2,1,2
goal,72,0,False,True,72',Jordan,Jordan Turnbull,Turnbull,Turnbull,1,0,1,,,,,homeTeam,Morecambe,2023-10-24T19:45:00+01:00,1,0,1,0,0,1
goal,5,0,False,False,5',Isaac,Isaac Olaofe,Olaofe,Olaofe,2,1,2,,,,,homeTeam,Stockport County,2023-10-28T15:00:00+01:00,1,0,1,0,0,1
goal,54,0,False,False,54',Antoni,Antoni Sarcevic,Sarcevic,Sarcevic,2,1,2,,,,,homeTeam,Stockport County,2023-10-28T15:00:00+01:00,1,0,2,0,0,2
goal,3,0,False,False,3',Jordan,Jordan Roberts,Roberts,Roberts,4,1,4,,,,,homeTeam,Stevenage,2023-11-04T15:00:00+00:00,1,0,1,0,0,1
goal,28,0,True,False,28',Luke,Luke Norris,Norris,Norris,3,1,3,,,,,awayTeam,Tranmere Rovers,2023-11-04T15:00:00+00:00,0,1,1,1,1,1
goal,55,0,False,False,55',Rob,Rob Apter,Apter,Apter,3,1,3,,,,,awayTeam,Tranmere Rovers,2023-11-04T15:00:00+00:00,0,1,1,2,2,2
goal,58,0,True,False,58',Jamie,Jamie Reid,Reid,Reid,4,1,4,,,,,homeTeam,Stevenage,2023-11-04T15:00:00+00:00,1,0,2,2,2,2
goal,81,0,False,False,81',Kane,Kane Hemmings,Hemmings,Hemmings,4,1,4,,,,,homeTeam,Stevenage,2023-11-04T15:00:00+00:00,1,0,3,2,2,3
goal,90,1,False,False,90'+1,Kieron,Kieron Morris,Morris,Morris,3,1,3,,,,,awayTeam,Tranmere Rovers,2023-11-04T15:00:00+00:00,0,1,3,3,3,3
goal,90,10,False,False,90'+10,Jamie,Jamie Reid,Reid,Reid,4,1,4,,,,,homeTeam,Stevenage,2023-11-04T15:00:00+00:00,1,0,4,3,3,4
goal,8,0,False,True,8',Tyrese,Tyrese Omotoye,Omotoye,Omotoye,3,1,3,,,,,homeTeam,Tranmere Rovers,2023-11-11T15:00:00+00:00,1,0,1,0,1,0
goal,47,0,False,False,47',Kristian,Kristian Dennis,Dennis,Dennis,3,1,3,,,,,homeTeam,Tranmere Rovers,2023-11-11T15:00:00+00:00,1,0,2,0,2,0
goal,71,0,False,False,71',Rob,Rob Apter,Apter,Apter,3,1,3,,,,,homeTeam,Tranmere Rovers,2023-11-11T15:00:00+00:00,1,0,3,0,3,0
goal,17,0,False,True,17',Ben,Ben Goodliffe,Goodliffe,Goodliffe,1,1,1,,,,,awayTeam,Tranmere Rovers,2023-11-18T15:00:00+00:00,0,1,0,1,1,1
goal,88,0,False,False,88',Louis,Louis John,John,John,1,0,1,,,,,homeTeam,Sutton United,2023-11-18T15:00:00+00:00,1,0,1,1,1,1
goal,43,0,False,False,43',Rob,Rob Apter,Apter,Apter,3,1,3,,,,,homeTeam,Tranmere Rovers,2023-11-25T15:00:00+00:00,1,0,1,0,1,0
goal,53,0,False,False,53',Connor,Connor Jennings,Jennings,Jennings,3,1,3,,,,,homeTeam,Tranmere Rovers,2023-11-25T15:00:00+00:00,1,0,2,0,2,0
goal,60,0,False,False,60',Rob,Rob Apter,Apter,Apter,3,1,3,,,,,homeTeam,Tranmere Rovers,2023-11-25T15:00:00+00:00,1,0,3,0,3,0
goal,90,1,False,False,90'+1,Connor,Connor Mahoney,Mahoney,Mahoney,1,0,1,,,,,awayTeam,Gillingham,2023-11-25T15:00:00+00:00,0,1,3,1,1,1
goal,13,0,False,False,13',Charlie,Charlie Jolley,Jolley,Jolley,2,1,2,,,,,awayTeam,Tranmere Rovers,2023-11-28T19:45:00+00:00,0,1,0,1,1,1
goal,37,0,False,False,37',Rhys,Rhys Oates,Oates,Oates,2,1,2,,,,,homeTeam,Mansfield Town,2023-11-28T19:45:00+00:00,1,0,1,1,1,1
goal,62,0,False,False,62',Rob,Rob Apter,Apter,Apter,2,1,2,,,,,awayTeam,Tranmere Rovers,2023-11-28T19:45:00+00:00,0,1,1,2,2,2
goal,79,0,False,False,79',Will,Will Swan,Swan,Swan,2,1,2,,,,,homeTeam,Mansfield Town,2023-11-28T19:45:00+00:00,1,0,2,2,2,2
goal,22,0,False,False,22',Will,Will Evans,Evans,Evans,1,1,1,,,,,awayTeam,Newport County,2023-12-09T15:00:00+00:00,0,1,0,1,1,1
goal,57,0,False,False,57',Kieron,Kieron Morris,Morris,Morris,2,0,2,,,,,homeTeam,Tranmere Rovers,2023-12-09T15:00:00+00:00,1,0,1,1,1,1
goal,88,0,False,False,88',Connor,Connor Jennings,Jennings,Jennings,2,0,2,,,,,homeTeam,Tranmere Rovers,2023-12-09T15:00:00+00:00,1,0,2,1,2,1
goal,64,0,False,False,64',Jamille,Jamille Matt,Matt,Matt,1,0,1,,,,,homeTeam,Walsall,2023-12-16T15:00:00+00:00,1,0,1,0,0,1
goal,22,0,False,False,22',Daniel,Daniel Kemp,Kemp,Kemp,1,1,1,,,,,awayTeam,Swindon Town,2023-12-23T15:00:00+00:00,0,1,0,1,1,1
goal,55,0,False,False,55',Kieron,Kieron Morris,Morris,Morris,2,0,2,,,,,homeTeam,Tranmere Rovers,2023-12-23T15:00:00+00:00,1,0,1,1,1,1
goal,72,0,False,False,72',Tom,Tom Davies,Davies,Davies,2,0,2,,,,,homeTeam,Tranmere Rovers,2023-12-23T15:00:00+00:00,1,0,2,1,2,1
goal,12,0,False,False,12',Harvey,Harvey Saunders,Saunders,Saunders,5,2,5,,,,,awayTeam,Tranmere Rovers,2023-12-26T15:00:00+00:00,0,1,0,1,1,1
goal,35,0,False,False,35',Kieron,Kieron Morris,Morris,Morris,5,2,5,,,,,awayTeam,Tranmere Rovers,2023-12-26T15:00:00+00:00,0,1,0,2,2,2
goal,50,0,False,False,50',Connor,Connor Jennings,Jennings,Jennings,5,2,5,,,,,awayTeam,Tranmere Rovers,2023-12-26T15:00:00+00:00,0,1,0,3,3,3
goal,55,0,False,False,55',Matthew,Matthew Lund,Lund,Lund,1,0,1,,,,,homeTeam,Salford City,2023-12-26T15:00:00+00:00,1,0,1,3,3,1
goal,64,0,False,False,64',Regan,Regan Hendry,Hendry,Hendry,5,2,5,,,,,awayTeam,Tranmere Rovers,2023-12-26T15:00:00+00:00,0,1,1,4,4,4
goal,90,3,False,False,90'+3,Josh,Josh Hawkes,Hawkes,Hawkes,5,2,5,,,,,awayTeam,Tranmere Rovers,2023-12-26T15:00:00+00:00,0,1,1,5,5,5
goal,54,0,False,False,54',Charlie,Charlie Jolley,Jolley,Jolley,2,0,2,,,,,awayTeam,Tranmere Rovers,2023-12-29T19:45:00+00:00,0,1,0,1,1,1
goal,70,0,False,False,70',Tom,Tom Davies,Davies,Davies,2,0,2,,,,,awayTeam,Tranmere Rovers,2023-12-29T19:45:00+00:00,0,1,0,2,2,2
goal,5,0,False,False,5',Kieron,Kieron Morris,Morris,Morris,4,2,4,,,,,homeTeam,Tranmere Rovers,2024-01-01T15:00:00+00:00,1,0,1,0,1,0
goal,24,0,False,False,24',Aaron,Aaron Nemane,Nemane,Nemane,2,2,2,,,,,awayTeam,Notts County,2024-01-01T15:00:00+00:00,0,1,1,1,1,1
goal,29,0,False,False,29',Macaulay,Macaulay Langstaff,Langstaff,Langstaff,2,2,2,,,,,awayTeam,Notts County,2024-01-01T15:00:00+00:00,0,1,1,2,2,2
goal,44,0,False,False,44',Connor,Connor Jennings,Jennings,Jennings,4,2,4,,,,,homeTeam,Tranmere Rovers,2024-01-01T15:00:00+00:00,1,0,2,2,2,2
goal,56,0,False,False,56',Harvey,Harvey Saunders,Saunders,Saunders,4,2,4,,,,,homeTeam,Tranmere Rovers,2024-01-01T15:00:00+00:00,1,0,3,2,3,2
goal,90,3,True,False,90'+3,Connor,Connor Jennings,Jennings,Jennings,4,2,4,,,,,homeTeam,Tranmere Rovers,2024-01-01T15:00:00+00:00,1,0,4,2,4,2
goal,80,0,False,False,80',Dean,Dean Campbell,Campbell,Campbell,1,0,1,,,,,homeTeam,Barrow,2024-01-06T15:00:00+00:00,1,0,1,0,0,1
goal,9,0,False,False,9',Alex,Alex Gilbey,Gilbey,Gilbey,2,1,2,,,,,awayTeam,Milton Keynes Dons,2024-01-13T15:00:00+00:00,0,1,0,1,1,1
goal,12,0,False,False,12',Kieron,Kieron Morris,Morris,Morris,1,1,1,,,,,homeTeam,Tranmere Rovers,2024-01-13T15:00:00+00:00,1,0,1,1,1,1
goal,90,6,False,False,90'+6,Ellis,Ellis Harrison,Harrison,Harrison,2,1,2,,,,,awayTeam,Milton Keynes Dons,2024-01-13T15:00:00+00:00,0,1,1,2,2,2
goal,35,0,False,False,35',Rob,Rob Apter,Apter,Apter,2,1,2,,,,,awayTeam,Tranmere Rovers,2024-01-27T15:00:00+00:00,0,1,0,1,1,1
goal,39,0,False,False,39',Doug,Doug Tharme,Tharme,Tharme,1,1,1,,,,,homeTeam,Grimsby Town,2024-01-27T15:00:00+00:00,1,0,1,1,1,1
goal,54,0,False,True,54',Toby,Toby Mullarkey,Mullarkey,Mullarkey,2,1,2,,,,,awayTeam,Tranmere Rovers,2024-01-27T15:00:00+00:00,0,1,1,2,2,2
goal,15,0,False,False,15',Joe,Joe Ironside,Ironside,Ironside,2,1,2,,,,,homeTeam,Doncaster Rovers,2024-02-10T15:00:00+00:00,1,0,1,0,0,1
goal,60,0,False,False,60',Josh,Josh Hawkes,Hawkes,Hawkes,1,0,1,,,,,awayTeam,Tranmere Rovers,2024-02-10T15:00:00+00:00,0,1,1,1,1,1
goal,64,0,False,False,64',Hakeeb,Hakeeb Adelakun,Adelakun,Adelakun,2,1,2,,,,,homeTeam,Doncaster Rovers,2024-02-10T15:00:00+00:00,1,0,2,1,1,2
goal,4,0,False,False,4',Rob,Rob Apter,Apter,Apter,2,2,2,,,,,homeTeam,Tranmere Rovers,2024-02-13T19:45:00+00:00,1,0,1,0,1,0
goal,10,0,True,False,10',Connor,Connor Jennings,Jennings,Jennings,2,2,2,,,,,homeTeam,Tranmere Rovers,2024-02-13T19:45:00+00:00,1,0,2,0,2,0
goal,14,0,False,False,14',Charlie,Charlie Brown,Brown,Brown,3,1,3,,,,,awayTeam,Morecambe,2024-02-13T19:45:00+00:00,0,1,2,1,1,1
goal,82,0,False,False,82',Jordan,Jordan Slew,Slew,Slew,3,1,3,,,,,awayTeam,Morecambe,2024-02-13T19:45:00+00:00,0,1,2,2,2,2
goal,90,5,False,False,90'+5,Jacob,Jacob Davenport,Davenport,Davenport,3,1,3,,,,,awayTeam,Morecambe,2024-02-13T19:45:00+00:00,0,1,2,3,3,3
goal,30,0,False,False,30',Tom,Tom Davies,Davies,Davies,4,1,4,,,,,homeTeam,Tranmere Rovers,2024-02-17T15:00:00+00:00,1,0,1,0,1,0
goal,55,0,False,False,55',Jordan,Jordan Turnbull,Turnbull,Turnbull,4,1,4,,,,,homeTeam,Tranmere Rovers,2024-02-17T15:00:00+00:00,1,0,2,0,2,0
goal,63,0,False,False,63',Jordan,Jordan Turnbull,Turnbull,Turnbull,4,1,4,,,,,homeTeam,Tranmere Rovers,2024-02-17T15:00:00+00:00,1,0,3,0,3,0
goal,85,0,False,False,85',Connor,Connor Jennings,Jennings,Jennings,4,1,4,,,,,homeTeam,Tranmere Rovers,2024-02-17T15:00:00+00:00,1,0,4,0,4,0
goal,45,1,False,False,45'+1,Charlie,Charlie McCann,McCann,McCann,1,1,1,,,,,homeTeam,Forest Green Rovers,2024-02-24T15:00:00+00:00,1,0,1,0,0,1
goal,23,0,False,False,23',Sean,Sean McGurk,McGurk,McGurk,3,2,3,,,,,homeTeam,Swindon Town,2024-02-27T19:45:00+00:00,1,0,1,0,0,1
goal,25,0,False,False,25',Rob,Rob Apter,Apter,Apter,1,1,1,,,,,awayTeam,Tranmere Rovers,2024-02-27T19:45:00+00:00,0,1,1,1,1,1
goal,35,0,False,False,35',Rushian,Rushian Hepburn-Murphy,Hepburn-Murphy,Hepburn-Murphy,3,2,3,,,,,homeTeam,Swindon Town,2024-02-27T19:45:00+00:00,1,0,2,1,1,2
goal,64,0,False,False,64',Rushian,Rushian Hepburn-Murphy,Hepburn-Murphy,Hepburn-Murphy,3,2,3,,,,,homeTeam,Swindon Town,2024-02-27T19:45:00+00:00,1,0,3,1,1,3
goal,87,0,False,False,87',Rob,Rob Apter,Apter,Apter,1,0,1,,,,,homeTeam,Tranmere Rovers,2024-03-02T15:00:00+00:00,1,0,1,0,1,0
goal,4,0,False,False,4',Regan,Regan Hendry,Hendry,Hendry,1,1,1,,,,,awayTeam,Tranmere Rovers,2024-03-09T15:00:00+00:00,0,1,0,1,1,1
goal,84,0,False,False,84',Conor,Conor Masterson,Masterson,Masterson,1,0,1,,,,,homeTeam,Gillingham,2024-03-09T15:00:00+00:00,1,0,1,1,1,1
goal,12,0,False,False,12',Regan,Regan Hendry,Hendry,Hendry,2,1,2,,,,,homeTeam,Tranmere Rovers,2024-03-12T19:45:00+00:00,1,0,1,0,1,0
goal,39,0,False,False,39',Will,Will Swan,Swan,Swan,1,1,1,,,,,awayTeam,Mansfield Town,2024-03-12T19:45:00+00:00,0,1,1,1,1,1
goal,56,0,False,False,56',Rob,Rob Apter,Apter,Apter,2,1,2,,,,,homeTeam,Tranmere Rovers,2024-03-12T19:45:00+00:00,1,0,2,1,2,1
goal,8,0,False,False,8',Luke,Luke Norris,Norris,Norris,1,1,1,,,,,awayTeam,Tranmere Rovers,2024-03-16T15:00:00+00:00,0,1,0,1,1,1
goal,2,0,False,False,2',Jeremy,Jeremy Kelly,Kelly,Kelly,3,2,3,,,,,awayTeam,Crawley Town,2024-03-23T15:00:00+00:00,0,1,0,1,1,1
goal,10,0,False,False,10',Jay,Jay Williams,Williams,Williams,3,2,3,,,,,awayTeam,Crawley Town,2024-03-23T15:00:00+00:00,0,1,0,2,2,2
goal,21,0,False,False,21',Luke,Luke Norris,Norris,Norris,1,1,1,,,,,homeTeam,Tranmere Rovers,2024-03-23T15:00:00+00:00,1,0,1,2,1,2
goal,79,0,False,False,79',Danilo,Danilo Orsi,Orsi,Orsi,3,2,3,,,,,awayTeam,Crawley Town,2024-03-23T15:00:00+00:00,0,1,1,3,3,3
goal,64,0,False,False,64',Calum,Calum Kavanagh,Kavanagh,Kavanagh,2,0,2,,,,,homeTeam,Bradford City,2024-03-29T15:00:00+00:00,1,0,1,0,0,1
goal,69,0,False,False,69',Bobby,Bobby Pointon,Pointon,Pointon,2,0,2,,,,,homeTeam,Bradford City,2024-03-29T15:00:00+00:00,1,0,2,0,0,2
goal,7,0,False,False,7',Kieron,Kieron Morris,Morris,Morris,1,1,1,,,,,homeTeam,Tranmere Rovers,2024-04-01T15:00:00+01:00,1,0,1,0,1,0
goal,8,0,False,False,8',Alistair,Alistair Smith,Smith,Smith,1,1,1,,,,,awayTeam,Colchester United,2024-04-01T15:00:00+01:00,0,1,1,1,1,1
goal,24,0,False,False,24',Regan,Regan Hendry,Hendry,Hendry,1,1,1,,,,,homeTeam,Tranmere Rovers,2024-04-06T15:00:00+01:00,1,0,1,0,1,0
goal,45,2,False,False,45'+2,Jamille,Jamille Matt,Matt,Matt,3,1,3,,,,,awayTeam,Walsall,2024-04-06T15:00:00+01:00,0,1,1,1,1,1
goal,57,0,False,False,57',Taylor,Taylor Allen,Allen,Allen,3,1,3,,,,,awayTeam,Walsall,2024-04-06T15:00:00+01:00,0,1,1,2,2,2
goal,68,0,False,False,68',Brandon,Brandon Comley,Comley,Comley,3,1,3,,,,,awayTeam,Walsall,2024-04-06T15:00:00+01:00,0,1,1,3,3,3
goal,20,0,False,False,20',Will,Will Evans,Evans,Evans,1,1,1,,,,,homeTeam,Newport County,2024-04-13T15:00:00+01:00,1,0,1,0,0,1
goal,25,0,False,False,25',Rob,Rob Apter,Apter,Apter,2,2,2,,,,,awayTeam,Tranmere Rovers,2024-04-13T15:00:00+01:00,0,1,1,1,1,1
goal,36,0,False,False,36',Rob,Rob Apter,Apter,Apter,2,2,2,,,,,awayTeam,Tranmere Rovers,2024-04-13T15:00:00+01:00,0,1,1,2,2,2
goal,35,0,False,False,35',Harvey,Harvey Saunders,Saunders,Saunders,3,2,3,,,,,homeTeam,Tranmere Rovers,2024-04-20T15:00:00+01:00,1,0,1,0,1,0
goal,45,0,False,False,45',Rob,Rob Apter,Apter,Apter,3,2,3,,,,,homeTeam,Tranmere Rovers,2024-04-20T15:00:00+01:00,1,0,2,0,2,0
goal,56,0,False,False,56',Josh,Josh Kelly,Kelly,Kelly,2,0,2,,,,,awayTeam,AFC Wimbledon,2024-04-20T15:00:00+01:00,0,1,2,1,1,1
goal,71,0,False,False,71',Connor,Connor Jennings,Jennings,Jennings,3,2,3,,,,,homeTeam,Tranmere Rovers,2024-04-20T15:00:00+01:00,1,0,3,1,3,1
goal,90,5,False,False,90'+5,Josh,Josh Kelly,Kelly,Kelly,2,0,2,,,,,awayTeam,AFC Wimbledon,2024-04-20T15:00:00+01:00,0,1,3,2,2,2
goal,2,0,False,False,2',Luke,Luke Norris,Norris,Norris,1,1,1,,,,,awayTeam,Tranmere Rovers,2024-04-27T15:00:00+01:00,0,1,0,1,1,1
goal,4,0,False,False,4',Lewis,Lewis Shipley,Shipley,Shipley,4,1,4,,,,,homeTeam,Accrington Stanley,2024-04-27T15:00:00+01:00,1,0,1,1,1,1
goal,51,0,True,False,51',Jack,Jack Nolan,Nolan,Nolan,4,1,4,,,,,homeTeam,Accrington Stanley,2024-04-27T15:00:00+01:00,1,0,2,1,1,2
goal,53,0,False,False,53',Alex,Alex Henderson,Henderson,Henderson,4,1,4,,,,,homeTeam,Accrington Stanley,2024-04-27T15:00:00+01:00,1,0,3,1,1,3
goal,82,0,True,False,82',Jack,Jack Nolan,Nolan,Nolan,4,1,4,,,,,homeTeam,Accrington Stanley,2024-04-27T15:00:00+01:00,1,0,4,1,1,4
goal,3,0,False,False,3',Harvey,Harvey Saunders,Saunders,Saunders,3,2,3,,,,,homeTeam,Tranmere Rovers,2024-08-13T19:45:00+01:00,1,0,1,0,1,0
goal,45,0,False,False,45',Josh,Josh Williams,Williams,Williams,3,2,3,,,,,homeTeam,Tranmere Rovers,2024-08-13T19:45:00+01:00,1,0,2,0,2,0
goal,71,0,False,False,71',Omari,Omari Patrick,Patrick,Patrick,3,2,3,,,,,homeTeam,Tranmere Rovers,2024-08-13T19:45:00+01:00,1,0,3,0,3,0
goal,11,0,False,False,11',Josh,Josh Davison,Davison,Davison,1,1,1,,,,,homeTeam,Tranmere Rovers,2024-08-20T19:00:00+01:00,1,0,1,0,1,0
goal,86,0,False,False,86',Norberto Bercique,Beto,Gomes Betuncal,Gomes Betuncal,3,0,3,,,,,awayTeam,Everton U21,2024-08-20T19:00:00+01:00,0,1,1,1,1,1
goal,90,2,False,False,90'+2,Norberto Bercique,Beto,Gomes Betuncal,Gomes Betuncal,3,0,3,,,,,awayTeam,Everton U21,2024-08-20T19:00:00+01:00,0,1,1,2,2,2
goal,90,5,False,False,90'+5,Martin,Martin Sherif,Sherif,Sherif,3,0,3,,,,,awayTeam,Everton U21,2024-08-20T19:00:00+01:00,0,1,1,3,3,3
goal,13,0,False,False,13',Omari,Omari Patrick,Patrick,Patrick,1,1,1,,,,,homeTeam,Tranmere Rovers,2024-08-24T12:30:00+01:00,1,0,1,0,1,0
goal,38,0,False,False,38',Jordan,Jordan Ayew,J Ayew,Ayew,4,1,4,,,,,homeTeam,Leicester City,2024-08-27T19:45:00+01:00,1,0,1,0,0,1
goal,51,0,True,False,51',Stephy,Stephy Mavididi,Mavididi,Mavididi,4,1,4,,,,,homeTeam,Leicester City,2024-08-27T19:45:00+01:00,1,0,2,0,0,2
goal,71,0,False,False,71',Wilfred,Wilfred Ndidi,Ndidi,Ndidi,4,1,4,,,,,homeTeam,Leicester City,2024-08-27T19:45:00+01:00,1,0,3,0,0,3
goal,90,0,False,False,90',Harry,Harry Winks,Winks,Winks,4,1,4,,,,,homeTeam,Leicester City,2024-08-27T19:45:00+01:00,1,0,4,0,0,4
